code,trade_date,name,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate
00243,20260909,品质国际,0.475,0.475,0.475,0.475,0.445,+0.030,+6.74,9625,4538,
00244,20260909,先施,,,,0.320,0.320,+0.000,+0.00,,,
00245,20260909,中薇金融,0.990,0.995,0.980,0.980,0.995,-0.015,-1.51,3106500,3071625,
00247,20260909,尖沙咀置业,,,,19.350,19.350,+0.000,+0.00,,,
00248,20260909,香港通讯国际控股,,,,0.212,0.212,+0.000,+0.00,,,
00251,20260909,爪哇控股,,,,1.220,1.220,+0.000,+0.00,,,
00252,20260909,华信地产财务,,,,1.620,1.620,+0.000,+0.00,,,
00253,20260909,顺豪控股,,,,0.620,0.620,+0.000,+0.00,,,
00254,20260909,国家联合资源,0.206,0.215,0.200,0.210,0.205,+0.005,+2.44,9440800,1956800,
00255,20260909,龙记集团,1.400,1.400,1.400,1.400,1.400,+0.000,+0.00,26000,36400,
00256,20260909,冠城钟表珠宝,0.095,0.101,0.092,0.100,0.095,+0.005,+5.26,4704000,458618,
00257,20260909,光大环境,5.075,5.075,5.020,5.070,5.050,+0.020,+0.40,4479182,22633946,
00258,20260909,汤臣集团,2.150,2.210,2.145,2.175,2.150,+0.025,+1.16,492000,1074160,
00259,20260909,亿都(国际控股),2.880,2.915,2.800,2.835,2.910,-0.075,-2.58,642000,1831690,
00261,20260909,GBA集团,0.255,0.265,0.255,0.255,0.260,-0.005,-1.92,352800,90511,
00262,20260909,迪臣发展国际,0.080,0.092,0.077,0.082,0.078,+0.004,+5.13,415000,34435,
00264,20260909,中联发展控股,1.895,1.980,1.840,1.950,1.885,+0.065,+3.45,5624000,10659680,
00265,20260909,港誉智慧城市服务,,,,1.220,1.220,+0.000,+0.00,,,
00266,20260909,天德地产,,,,1.920,1.920,+0.000,+0.00,,,
00267,20260909,中信股份,13.500,13.850,13.440,13.780,13.520,+0.260,+1.92,18618636,256033160,
00268,20260909,金蝶国际,8.250,8.250,7.765,7.855,8.150,-0.295,-3.62,44869117,353761480,
00269,20260909,中国资源交通,0.010,0.010,0.010,0.010,0.010,+0.000,+0.00,30000,300,
00270,20260909,粤海投资,8.955,9.030,8.925,8.960,8.915,+0.045,+0.50,10669882,95919186,
00271,20260909,亚证地产,,,,0.146,0.148,-0.002,-1.35,146,20,
00272,20260909,瑞安房地产,0.470,0.470,0.445,0.465,0.470,-0.005,-1.06,5835000,2663535,
00274,20260909,复兴亚洲,,,,0.490,0.490,+0.000,+0.00,,,
00276,20260909,蒙古能源,,,,0.540,0.540,+0.000,+0.00,350,175,
00277,20260909,太兴置业,,,,1.136,1.136,+0.000,+0.00,,,
00279,20260909,裕承科金,0.370,0.380,0.370,0.375,0.375,+0.000,+0.00,9456000,3522734,
00280,20260909,景福集团,0.620,0.625,0.620,0.625,0.620,+0.005,+0.81,656000,407230,
00285,20260909,比亚迪电子,25.440,25.700,24.740,24.900,25.520,-0.620,-2.43,9308802,233123520,
00286,20260909,爱帝宫,,,,1.310,1.310,+0.000,+0.00,,,
00287,20260909,永发置业,,,,4.355,4.355,+0.000,+0.00,,,
00288,20260909,万洲国际,7.425,7.425,7.075,7.100,7.425,-0.325,-4.38,105822710,755059170,
00289,20260909,永安国际,13.160,13.160,13.080,13.160,13.160,+0.000,+0.00,51000,670760,
00290,20260909,国富量子,1.670,1.690,1.640,1.680,1.670,+0.010,+0.60,14407500,24053625,
00291,20260909,华润啤酒,19.280,19.280,18.910,19.020,19.310,-0.290,-1.50,16893171,321172730,
00293,20260909,国泰航空,14.510,14.660,14.440,14.570,14.500,+0.070,+0.48,11396429,166077300,
00294,20260909,长江制衣,,,,0.975,0.975,+0.000,+0.00,,,
00295,20260909,江山控股,0.017,0.021,0.016,0.019,0.017,+0.002,+11.76,15188000,288318,
00296,20260909,英皇娱乐酒店,0.186,0.187,0.186,0.187,0.189,-0.002,-1.06,125000,23350,
00297,20260909,中化化肥,1.410,1.420,1.370,1.390,1.395,-0.005,-0.36,27631277,38406504,
00298,20260909,庄士中国,,,,0.094,0.094,+0.000,+0.00,,,
00299,20260909,宝新置地,,,,0.106,0.106,+0.000,+0.00,,,
00300,20260909,美的集团,97.300,98.650,97.200,98.650,98.350,+0.300,+0.31,5160614,504514690,
00301,20260909,三和精化,6.950,7.125,6.830,6.985,6.950,+0.035,+0.50,1150000,7980650,
00302,20260909,中手游,0.186,0.195,0.186,0.195,0.195,+0.000,+0.00,574000,107820,
00303,20260909,伟易达,50.100,50.400,49.980,50.400,50.200,+0.200,+0.40,511600,25670134,
00305,20260909,五菱汽车,0.370,0.380,0.370,0.370,0.380,-0.010,-2.63,1790000,667450,
00306,20260909,冠忠巴士集团,2.770,2.770,2.770,2.770,2.665,+0.105,+3.94,102000,282540,
00308,20260909,香港中旅,1.215,1.215,1.195,1.200,1.220,-0.020,-1.64,5076000,6100380,
00309,20260909,新华通讯频媒,0.930,0.930,0.930,0.930,0.930,+0.000,+0.00,20000,18600,
00310,20260909,嘉进投资国际,,,,0.112,0.112,+0.000,+0.00,,,
00311,20260909,联泰控股,,,,0.315,0.305,+0.010,+3.28,,,
00312,20260909,岁宝百货,0.044,0.046,0.044,0.046,0.047,-0.001,-2.13,114000,5024,
00313,20260909,裕田中国,0.065,0.065,0.065,0.065,0.061,+0.004,+6.56,25000,1625,
00314,20260909,思派健康,1.595,1.595,1.550,1.580,1.580,+0.000,+0.00,709600,1113275,
00315,20260909,数码通电讯,4.890,4.895,4.850,4.870,4.865,+0.005,+0.10,552500,2693553,
00316,20260909,东方海外国际,153.600,155.100,151.400,152.900,153.100,-0.200,-0.13,1307711,199734110,
00317,20260909,中船防务,14.000,14.990,13.700,14.800,13.930,+0.870,+6.25,11474460,166677420,
00318,20260909,黄河实业,,,,0.890,0.890,+0.000,+0.00,,,
00320,20260909,金宝通,0.450,0.450,0.450,0.450,0.450,+0.000,+0.00,200000,90000,
00321,20260909,德永佳集团,0.940,0.945,0.935,0.940,0.945,-0.005,-0.53,394000,371290,
00322,20260909,康师傅控股,12.420,12.660,11.850,12.060,12.420,-0.360,-2.90,25579444,306997750,
00323,20260909,马鞍山钢铁股份,1.765,1.810,1.765,1.795,1.770,+0.025,+1.41,4178000,7473446,
00325,20260909,布鲁可,71.950,71.950,69.150,70.750,71.950,-1.200,-1.67,822009,57912653,
00326,20260909,中国星集团,6.065,6.275,5.865,5.900,6.070,-0.170,-2.80,1876243,11409081,
00327,20260909,百富环球,4.055,4.070,3.990,3.995,4.055,-0.060,-1.48,791000,3193140,
00328,20260909,爱高集团,0.630,0.660,0.485,0.590,0.630,-0.040,-6.35,31548000,20384050,
00329,20260909,东建国际,0.145,0.153,0.140,0.140,0.144,-0.004,-2.78,508000,73288,
00330,20260909,思捷环球,0.510,0.510,0.510,0.510,0.510,+0.000,+0.00,20340,10364,
00331,20260909,丰盛生活服务,5.070,5.165,5.070,5.085,5.070,+0.015,+0.30,75000,384250,
00332,20260909,元亨燃气,,,,0.161,0.158,+0.003,+1.90,500,76,
00333,20260909,黛丽斯国际,0.187,0.187,0.181,0.181,0.186,-0.005,-2.69,124960,23221,
00334,20260909,华显光电,0.310,0.310,0.310,0.310,0.310,+0.000,+0.00,240000,74400,
00335,20260909,美建集团,0.665,0.665,0.665,0.665,0.665,+0.000,+0.00,16000,10710,
00336,20260909,华宝国际,3.165,3.235,3.110,3.235,3.170,+0.065,+2.05,1520000,4859125,
00337,20260909,绿地香港,0.128,0.128,0.121,0.125,0.128,-0.003,-2.34,197000,24527,
00338,20260909,上海石油化工股份,1.195,1.200,1.185,1.200,1.195,+0.005,+0.42,8813000,10499210,
00339,20260909,全球数字控股,0.685,0.685,0.675,0.675,0.690,-0.015,-2.17,80000,54600,
00340,20260909,潼关黄金,3.150,3.185,3.050,3.090,3.145,-0.055,-1.75,19675213,61144139,
00341,20260909,大家乐集团,5.325,5.395,5.325,5.390,5.320,+0.070,+1.32,354000,1895310,
00343,20260909,文化传信,0.104,0.105,0.104,0.104,0.106,-0.002,-1.89,1520000,158180,
00345,20260909,维他奶国际,6.420,6.455,6.400,6.410,6.420,-0.010,-0.16,281000,1803820,
00346,20260909,延长石油国际,0.240,0.265,0.240,0.260,0.238,+0.022,+9.24,256000,66181,
00347,20260909,鞍钢股份,1.170,1.180,1.150,1.170,1.175,-0.005,-0.43,3966000,4625857,
00348,20260909,中国智能健康,0.067,0.070,0.067,0.067,0.070,-0.003,-4.29,220000,15070,
00351,20260909,亚洲能源物流,0.340,0.340,0.340,0.340,0.340,+0.000,+0.00,114000,38600,
00352,20260909,富阳,,,,0.360,0.360,+0.000,+0.00,,,
00353,20260909,能源国际投资,,,,0.385,0.385,+0.000,+0.00,,,
00354,20260909,中国软件国际,3.815,3.860,3.760,3.835,3.815,+0.020,+0.52,19034000,72773450,
00355,20260909,世纪城市国际,0.074,0.075,0.074,0.074,0.074,+0.000,+0.00,472000,35388,
00356,20260909,鼎立资本,0.500,0.505,0.500,0.505,0.520,-0.015,-2.88,187000,94160,
00357,20260909,美兰空港,5.260,5.345,5.165,5.195,5.260,-0.065,-1.24,87000,459200,
00358,20260909,江西铜业股份,38.760,39.720,38.280,39.280,38.400,+0.880,+2.29,14995597,585116420,
00360,20260909,新焦点,0.044,0.049,0.043,0.044,0.045,-0.001,-2.22,14540000,651816,
00361,20260909,汉成发展控股,0.040,0.040,0.038,0.039,0.039,+0.000,+0.00,1780000,68860,
00362,20260909,中国天化工,,,,0.015,0.015,+0.000,+0.00,,,
00363,20260909,上海实业控股,13.950,13.960,13.840,13.900,13.920,-0.020,-0.14,216300,3007474,
00365,20260909,芯成科技,0.365,0.365,0.320,0.340,0.365,-0.025,-6.85,1214000,419660,
00366,20260909,陆氏集团(越南),,,,0.840,0.840,+0.000,+0.00,,,
00367,20260909,庄士机构国际,,,,0.243,0.243,+0.000,+0.00,,,
00368,20260909,德合集团,4.480,4.480,4.250,4.330,4.340,-0.010,-0.23,304000,1311700,
00369,20260909,永泰地产,,,,1.960,1.970,-0.010,-0.51,,,
00370,20260909,港仔机器人,0.305,0.305,0.285,0.295,0.300,-0.005,-1.67,11118000,3273030,
00371,20260909,北控水务集团,1.700,1.700,1.675,1.695,1.700,-0.005,-0.29,19425000,32781594,
00372,20260909,保德国际发展,0.130,0.132,0.130,0.132,0.128,+0.004,+3.13,900000,118050,
00373,20260909,联合集团,2.225,2.225,2.170,2.180,2.200,-0.020,-0.91,48000,105930,
00374,20260909,四洲集团,,,,2.500,2.500,+0.000,+0.00,,,
00375,20260909,YGM贸易,,,,0.945,0.945,+0.000,+0.00,,,
00376,20260909,云锋金融,2.075,2.165,2.010,2.015,2.075,-0.060,-2.89,8528000,17540140,
00377,20260909,中国华君,4.265,4.265,4.265,4.200,4.490,-0.290,-6.46,4720,20131,
00379,20260909,恒嘉融资租赁,,,,0.071,0.071,+0.000,+0.00,300000,21300,
00380,20260909,中国管业,0.138,0.138,0.128,0.133,0.138,-0.005,-3.62,40000,5380,
00381,20260909,权识国际,0.076,0.083,0.075,0.083,0.076,+0.007,+9.21,11460000,894340,
00382,20260909,中汇集团,0.470,0.470,0.465,0.465,0.465,+0.000,+0.00,196759,91861,
00383,20260909,天安卓健,,,,0.785,0.785,+0.000,+0.00,,,
00384,20260909,中国燃气,5.760,5.760,5.575,5.605,5.745,-0.140,-2.44,10578323,59445924,
00385,20260909,建联集团,0.260,0.260,0.240,0.250,0.240,+0.010,+4.17,104000,26880,
00386,20260909,中国石油化工股份,4.885,4.925,4.855,4.920,4.915,+0.005,+0.10,86994744,426186050,
00387,20260909,力丰(集团),0.670,0.685,0.655,0.675,0.655,+0.020,+3.05,124000,83860,
00388,20260909,香港交易所,401.800,402.600,399.600,400.400,402.000,-1.600,-0.40,2210836,885667020,
00389,20260909,通天酒业,0.355,0.380,0.340,0.375,0.375,+0.000,+0.00,547988,195608,
00390,20260909,中国中铁,3.390,3.445,3.370,3.420,3.380,+0.040,+1.18,30860000,105508835,
00391,20260909,美亚娱乐资讯,0.320,0.335,0.320,0.320,0.315,+0.005,+1.59,1880000,609700,
00392,20260909,北京控股,31.400,31.880,31.300,31.500,31.800,-0.300,-0.94,1771500,55770020,
00393,20260909,旭日企业,1.295,1.295,1.290,1.295,1.305,-0.010,-0.77,144000,186460,
00396,20260909,兴利(香港)控股,0.290,0.290,0.255,0.275,0.315,-0.040,-12.70,2064000,558010,
00397,20260909,嬴集团,0.039,0.040,0.038,0.040,0.038,+0.002,+5.26,12378000,483474,
00398,20260909,东方表行集团,3.325,3.345,3.325,3.340,3.320,+0.020,+0.60,412000,1374640,
00399,20260909,星太链集团,,,,0.073,0.073,+0.000,+0.00,,,
00400,20260909,硬蛋创新,4.800,5.050,4.730,4.850,4.825,+0.025,+0.52,9027000,43945685,
00401,20260909,万嘉集团,,,,0.102,0.102,+0.000,+0.00,,,
00403,20260909,星光集团,0.194,0.198,0.179,0.186,0.190,-0.004,-2.11,370000,70178,
00406,20260909,有利集团,,,,0.505,0.505,+0.000,+0.00,,,
00408,20260909,叶氏化工集团,2.680,2.685,2.660,2.665,2.660,+0.005,+0.19,98000,261560,
00410,20260909,SOHO中国,0.320,0.320,0.315,0.320,0.320,+0.000,+0.00,86000,27350,
00411,20260909,南顺(香港),,,,11.100,11.000,+0.100,+0.91,,,
00412,20260909,山高控股,0.645,0.650,0.595,0.605,0.640,-0.035,-5.47,5008000,3092115,
00413,20260909,南华集团控股,,,,0.023,0.023,+0.000,+0.00,,,
00417,20260909,谢瑞麟,0.720,0.720,0.705,0.705,0.720,-0.015,-2.08,60000,42720,
00418,20260909,方正控股,0.605,0.645,0.590,0.620,0.620,+0.000,+0.00,256000,156000,
00419,20260909,弘毅文化集团,0.505,0.535,0.475,0.510,0.505,+0.005,+0.99,3962500,1952735,
00420,20260909,福田实业,0.660,0.665,0.655,0.655,0.665,-0.010,-1.50,648000,425640,
00422,20260909,越南制造加工出口,0.265,0.265,0.265,0.265,0.270,-0.005,-1.85,4000,1060,
00423,20260909,经济日报集团,,,,0.650,0.650,+0.000,+0.00,,,
00425,20260909,敏实集团,25.020,25.600,24.960,25.100,25.040,+0.060,+0.24,2220042,55686110,
00426,20260909,万华媒体,0.131,0.138,0.122,0.122,0.131,-0.009,-6.87,458000,60870,
00428,20260909,中国天弓控股,0.189,0.200,0.189,0.192,0.188,+0.004,+2.13,714000,142372,
00430,20260909,东方兴业控股,,,,0.345,0.345,+0.000,+0.00,,,
00432,20260909,盈大地产,0.215,0.217,0.212,0.212,0.209,+0.003,+1.44,215209,46024,
00433,20260909,北方矿业,0.050,0.050,0.046,0.046,0.048,-0.002,-4.17,6210000,296880,
00434,20260909,博雅互动,3.065,3.100,2.950,3.065,2.975,+0.090,+3.03,2122000,6433995,
00436,20260909,新宇环保,,,,0.055,0.055,+0.000,+0.00,,,
00438,20260909,彩虹新能源,,,,1.160,1.160,+0.000,+0.00,,,
00439,20260909,瀚源控股,0.540,0.575,0.540,0.575,0.565,+0.010,+1.77,29600,16106,
00440,20260909,大新金融,46.700,46.800,46.100,46.220,46.580,-0.360,-0.77,274810,12751288,
00442,20260909,域能控股,0.600,0.600,0.600,0.600,0.595,+0.005,+0.84,23000,13800,
00444,20260909,SINCEREWATCH HK,,,,0.010,0.010,+0.000,+0.00,,,
00450,20260909,鸿兴印刷集团,0.685,0.685,0.685,0.685,0.690,-0.005,-0.72,20000,13700,
00451,20260909,时代数字,0.545,0.560,0.530,0.535,0.540,-0.005,-0.93,2732342,1481839,
00455,20260909,天大药业,,,,0.103,0.103,+0.000,+0.00,,,
00456,20260909,新城市建设发展,0.445,0.445,0.445,0.445,0.440,+0.005,+1.14,2000,890,
00458,20260909,联亚集团,,,,1.600,1.600,+0.000,+0.00,,,
00460,20260909,四环医药,0.790,0.790,0.770,0.775,0.795,-0.020,-2.52,16383584,12740955,
00464,20260909,中国智能科技,0.655,0.725,0.655,0.725,0.725,+0.000,+0.00,72000,48320,
00465,20260909,富通科技,3.905,4.000,3.850,3.850,3.900,-0.050,-1.28,152000,594460,
00467,20260909,联合能源集团,0.440,0.440,0.415,0.420,0.435,-0.015,-3.45,51482000,21780475,
00468,20260909,纷美包装,,,,2.274,2.274,+0.000,+0.00,,,
00470,20260909,先导智能,27.840,28.220,27.660,27.900,27.660,+0.240,+0.87,586600,16404669,
00471,20260909,中播数据,0.124,0.124,0.121,0.123,0.116,+0.007,+6.03,984075,120984,
00472,20260909,新丝路控股集团,,,,0.210,0.210,+0.000,+0.00,,,
00474,20260909,信铭生命科技,0.145,0.152,0.145,0.152,0.152,+0.000,+0.00,1542000,228846,
00475,20260909,中发展控股,0.315,0.320,0.315,0.320,0.265,+0.055,+20.75,88000,28070,
00476,20260909,科轩动力控股,0.690,0.740,0.690,0.730,0.680,+0.050,+7.35,636000,446530,
00480,20260909,香港兴业国际,0.980,1.015,0.980,1.000,1.000,+0.000,+0.00,612200,609308,
00482,20260909,圣马丁国际,,,,0.485,0.485,+0.000,+0.00,,,
00483,20260909,包浩斯国际,,,,0.176,0.177,-0.001,-0.56,,,
00484,20260909,云游控股,0.690,0.690,0.690,0.690,0.720,-0.030,-4.17,5500,3691,
00485,20260909,中国华星,,,,0.370,0.370,+0.000,+0.00,,,
00486,20260909,俄铝,3.000,3.090,3.000,3.080,2.970,+0.110,+3.70,198000,604645,
00487,20260909,实德环球,0.039,0.039,0.039,0.039,0.040,-0.001,-2.50,104000,4056,
00488,20260909,丽新发展,,,,0.735,0.745,-0.010,-1.34,,,
00491,20260909,英皇文化产业,0.026,0.026,0.026,0.026,0.025,+0.001,+4.00,220001,5720,
00493,20260909,国美零售,0.010,0.010,0.010,0.010,0.010,+0.000,+0.00,2567000,24361,
00496,20260909,卡森国际,,,,0.178,0.178,+0.000,+0.00,,,
00497,20260909,资本策略地产,0.165,0.165,0.156,0.165,0.160,+0.005,+3.13,140000,22920,
00498,20260909,蓝河控股,,,,0.071,0.071,+0.000,+0.00,,,
00499,20260909,青岛控股,0.190,0.215,0.190,0.195,0.193,+0.002,+1.04,428000,84994,
00500,20260909,先丰服务集团,0.065,0.065,0.063,0.070,0.067,+0.003,+4.48,5000,319,
00501,20260909,豪威集团,71.700,72.400,70.850,71.250,71.700,-0.450,-0.63,205200,14643110,
00505,20260909,兴业合金,1.040,1.040,1.020,1.040,1.040,+0.000,+0.00,12000,12460,
00506,20260909,中国食品,3.920,3.985,3.900,3.955,3.930,+0.025,+0.64,5268050,20843030,
00508,20260909,鼎亿集团投资,0.290,0.310,0.275,0.310,0.310,+0.000,+0.00,576000,165705,
00509,20260909,世纪阳光,,,,0.170,0.170,+0.000,+0.00,,,
00510,20260909,时富金融服务集团,0.460,0.460,0.460,0.460,0.485,-0.025,-5.15,34500,15780,
00511,20260909,无线集团,2.330,2.330,2.255,2.270,2.315,-0.045,-1.94,826900,1881034,
00512,20260909,远大医药,4.945,5.020,4.905,4.995,4.950,+0.045,+0.91,3654000,18165700,
00513,20260909,恒和集团,,,,0.140,0.140,+0.000,+0.00,,,
00515,20260909,中华银科技,,,,0.173,0.173,+0.000,+0.00,,,
00517,20260909,中远海运国际,6.820,6.890,6.770,6.790,6.830,-0.040,-0.59,8581960,58499070,
00518,20260909,同得仕(集团),,,,0.152,0.152,+0.000,+0.00,,,
00519,20260909,诺科达科技,0.138,0.142,0.130,0.142,0.140,+0.002,+1.43,1145000,152315,
00520,20260909,呷哺呷哺,0.255,0.265,0.246,0.250,0.255,-0.005,-1.96,540000,134872,
00521,20260909,CWT INT'L,0.186,0.190,0.185,0.185,0.196,-0.011,-5.61,1850000,343750,
00522,20260909,ASMPT,166.000,173.800,163.200,169.000,161.400,+7.600,+4.71,3597869,605735610,
00524,20260909,长城天下,2.200,2.280,2.110,2.110,2.120,-0.010,-0.47,130000,280050,
00525,20260909,广深铁路股份,2.410,2.455,2.410,2.455,2.425,+0.030,+1.24,5410000,13183950,
00526,20260909,利时集团控股,0.106,0.110,0.106,0.110,0.109,+0.001,+0.92,100000,10644,
00527,20260909,瑞风绿能智算,0.805,0.825,0.800,0.825,0.805,+0.020,+2.48,3804000,3089460,
00528,20260909,金达控股,,,,1.200,1.200,+0.000,+0.00,,,
00529,20260909,新龙国际,1.700,1.700,1.700,1.700,1.700,+0.000,+0.00,12000,20400,
00532,20260909,WKK INTL (HOLD),0.380,0.380,0.345,0.365,0.370,-0.005,-1.35,526000,190500,
00533,20260909,金利来集团,0.875,0.875,0.875,0.875,0.875,+0.000,+0.00,3000,2625,
00535,20260909,金地商置,0.102,0.102,0.097,0.100,0.099,+0.001,+1.01,438000,43272,
00536,20260909,贸易通,1.165,1.165,1.160,1.160,1.155,+0.005,+0.43,192000,223520,
00537,20260909,普源精电,21.980,22.360,21.600,22.060,21.980,+0.080,+0.36,210000,4652460,
00538,20260909,味千(中国),0.795,0.800,0.790,0.800,0.800,+0.000,+0.00,128000,102205,
00540,20260909,迅捷环球控股,,,,0.220,0.220,+0.000,+0.00,,,
00542,20260909,中国文旅农业,0.860,0.880,0.860,0.860,0.860,+0.000,+0.00,208800,180344,
00543,20260909,太平洋网络,,,,0.240,0.240,+0.000,+0.00,,,
00544,20260909,大同集团,,,,0.900,0.900,+0.000,+0.00,440,343,
00546,20260909,阜丰集团,4.790,4.810,4.600,4.705,4.736,-0.031,-0.65,6557402,30613034,
00547,20260909,数字王国,0.219,0.224,0.213,0.214,0.218,-0.004,-1.83,532000,114548,
00548,20260909,深圳高速公路股份,6.825,6.825,6.780,6.800,6.775,+0.025,+0.37,342000,2321342,
00550,20260909,律齐文化,0.985,0.985,0.900,0.930,0.930,+0.000,+0.00,398000,369320,
00551,20260909,裕元集团,13.740,13.740,13.580,13.690,13.740,-0.050,-0.36,3697211,50599201,
00552,20260909,中国通信服务,4.085,4.085,4.040,4.055,4.065,-0.010,-0.25,3564000,14457410,
00553,20260909,南京熊猫电子股份,3.260,3.275,3.215,3.240,3.265,-0.025,-0.77,964000,3120780,
00554,20260909,汉思集团控股,0.192,0.200,0.191,0.200,0.200,+0.000,+0.00,192000,37402,
00556,20260909,泛亚环保,0.425,0.425,0.405,0.405,0.425,-0.020,-4.71,250000,104270,
00557,20260909,天元医疗,,,,0.510,0.510,+0.000,+0.00,,,
00558,20260909,力劲科技,1.300,1.365,1.300,1.360,1.355,+0.005,+0.37,487500,652769,
00559,20260909,德泰新能源集团,,,,0.126,0.126,+0.000,+0.00,,,
00560,20260909,珠江船务,0.605,0.605,0.595,0.595,0.595,+0.000,+0.00,366000,219600,
00563,20260909,上实城市开发,0.224,0.238,0.224,0.232,0.230,+0.002,+0.87,664000,155412,
00564,20260909,中创智领,12.910,13.070,12.800,12.970,12.930,+0.040,+0.31,928800,12046406,
00565,20260909,锦艺集团控股,4.200,4.445,4.160,4.365,4.200,+0.165,+3.93,12195000,52986850,
00567,20260909,金安智能,0.295,0.295,0.295,0.295,0.295,+0.000,+0.00,160000,47200,
00568,20260909,山东墨龙,5.120,5.180,4.950,5.085,5.135,-0.050,-0.97,53512400,270480470,
00570,20260909,中国中药,1.330,1.335,1.305,1.310,1.335,-0.025,-1.87,13274000,17415080,
00571,20260909,丰德丽控股,0.043,0.043,0.042,0.042,0.046,-0.004,-8.70,286000,12236,
00572,20260909,未来世界控股,,,,0.370,0.370,+0.000,+0.00,2000,680,
00573,20260909,稻香控股,0.270,0.275,0.270,0.275,0.260,+0.015,+5.77,135000,36615,
00574,20260909,百信国际,,,,0.018,0.018,+0.000,+0.00,,,
00575,20260909,励晶太平洋,0.830,0.830,0.830,0.830,0.815,+0.015,+1.84,10500,8680,
00576,20260909,浙江沪杭甬,6.170,6.195,6.115,6.150,6.150,+0.000,+0.00,7983413,49089430,
00579,20260909,京能清洁能源,1.665,1.670,1.635,1.670,1.665,+0.005,+0.30,6648000,10994810,
00580,20260909,赛晶科技,1.260,1.280,1.260,1.275,1.245,+0.030,+2.41,2984000,3789626,
00581,20260909,中国东方集团,1.125,1.145,1.110,1.130,1.130,+0.000,+0.00,726000,825920,
00582,20260909,神话世界,0.064,0.064,0.064,0.064,0.070,-0.006,-8.57,14100,888,
00583,20260909,长城环亚控股,,,,0.180,0.180,+0.000,+0.00,,,
00585,20260909,意力国际,4.800,4.845,4.600,4.610,4.615,-0.005,-0.11,139500,651873,
00586,20260909,海螺创业,7.830,7.885,7.740,7.885,7.830,+0.055,+0.70,2628000,20523805,
00587,20260909,海螺环保,0.285,0.285,0.275,0.280,0.285,-0.005,-1.75,60500,16703,
00588,20260909,北京北辰实业股份,0.710,0.710,0.700,0.705,0.715,-0.010,-1.40,3994000,2810870,
00590,20260909,六福集团,22.000,22.000,21.400,21.720,21.920,-0.200,-0.91,2002000,43313300,
00591,20260909,中国高精密,0.260,0.260,0.250,0.260,0.255,+0.005,+1.96,403000,101770,
00595,20260909,先思行,1.255,1.295,1.255,1.280,1.260,+0.020,+1.59,290000,369990,
