"股票代码","信号日期","市场","买点类型","信号总分","买入价","观察期内最高价","观察期内最大涨幅","是否命中目标","入场日期","止损阈值","手续费bps","滑点bps","ATR周期","初始止损ATR倍数","移动止损模式","跟踪ATR倍数","回撤止损比例","保本触发R","锁盈触发R","锁盈保留R","分批止盈触发R","分批止盈比例","time_stop_bars","出场价格","出场日期","出场原因","持有K线数","入场成交价","出场成交价","单笔收益率","是否触发分批止盈","R倍数","初始风险比例","初始止损价","最大有利波动","最大不利波动"
"	002667","2024-01-08","CN","左侧","75.0","10.71","12.95","0.2092","是","2024-01-09","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","11.1228","2024-01-10","止损","2","10.7186","11.1139","0.036883","False","0.770868","0.05","10.1745","0.128852","-0.000934"
"	002667","2024-05-15","CN","左侧","70.0","7.17","7.37","0.0279","否","2024-05-16","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","6.8115","2024-05-21","止损","4","7.1757","6.8061","-0.051519","False","-1.0","0.05","6.8115","0.027894","-0.089261"
"	002667","2024-12-12","CN","左侧","70.0","10.1","12.4","0.2277","是","2024-12-13","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","10.4144","2024-12-17","止损","3","10.1081","10.4061","0.02948","False","0.622574","0.05","9.595","0.120792","-0.021782"
"	002667","2025-05-21","CN","右侧","90.0","13.2","13.61","0.0311","否","2025-05-22","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","12.54","2025-05-26","止损","3","13.2106","12.53","-0.051519","False","-1.0","0.05","12.54","0.031061","-0.060606"
"	002667","2025-08-04","CN","左侧","70.0","12.22","13.88","0.1358","是","2025-08-05","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","12.5866","2025-08-11","止损","5","12.2298","12.5765","0.028353","False","0.6","0.05","11.609","0.114566","-0.01473"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	002683","2023-04-03","CN","右侧","75.0","30.98","34.0","0.0975","否","2023-04-04","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","31.28","2023-04-20","止损","12","31.0048","31.255","0.008069","False","0.193673","0.05","29.431","0.097482","-0.018722"
"	002683","2023-09-08","CN","左侧","70.0","23.55","23.77","0.0093","否","2023-09-11","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","22.3725","2023-09-21","止损","9","23.5688","22.3546","-0.051519","False","-1.0","0.05","22.3725","0.009342","-0.05138"
"	002683","2023-11-09","CN","左侧","70.0","21.8","22.59","0.0362","否","2023-11-10","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","22.27","2023-11-23","时间止损","10","21.8174","22.2522","0.019926","False","0.431193","0.05","20.71","0.036239","-0.01055"
"	002683","2024-02-21","CN","左侧","75.0","17.68","21.33","0.2064","是","2024-02-22","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","20.84","2024-03-20","时间出场","20","17.6941","20.8233","0.176849","False","3.574661","0.05","16.796","0.206448","-0.003959"
"	002683","2024-05-14","CN","右侧","85.0","23.02","23.88","0.0374","否","2024-05-15","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","21.9696","2024-05-22","止损","6","23.0384","21.952","-0.047156","False","-0.912598","0.05","21.869","0.037359","-0.049088"
"	002683","2024-08-07","CN","右侧","85.0","19.61","20.2","0.0301","否","2024-08-08","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","18.6295","2024-08-15","止损","6","19.6257","18.6146","-0.051519","False","-1.0","0.05","18.6295","0.00051","-0.060683"
"	002683","2024-12-20","CN","左侧","70.0","27.85","28.18","0.0118","否","2024-12-23","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","26.4575","2024-12-31","止损","7","27.8723","26.4363","-0.051519","False","-1.0","0.05","26.4575","0.011849","-0.051346"
"	002683","2025-02-27","CN","右侧","85.0","26.69","31.6","0.184","是","2025-02-28","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","29.072","2025-03-26","止损","19","26.7114","29.0487","0.087506","False","1.784938","0.05","25.3555","0.183964","-0.012364"
"	002683","2025-04-18","CN","左侧","70.0","29.4","33.62","0.1435","是","2025-04-21","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","29.4","2025-04-21","止损","1","29.4235","29.3765","-0.001599","False","0.0","0.05","27.93","0.086735","-0.006463"
"	002683","2025-05-23","CN","左侧","70.0","30.25","34.8","0.1504","是","2025-05-26","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","32.58","2025-06-23","时间出场","20","30.2742","32.5539","0.075303","False","1.540496","0.05","28.7375","0.150413","-0.027438"
"	002683","2025-07-07","CN","右侧","85.0","33.55","40.99","0.2218","是","2025-07-08","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","33.55","2025-07-08","止损","1","33.5768","33.5232","-0.001599","False","0.0","0.05","31.8725","0.076006","-0.000596"
"	002683","2025-12-04","CN","右侧","85.0","42.49","48.64","0.1447","是","2025-12-05","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","40.3655","2025-12-08","止损","2","42.524","40.3332","-0.051519","False","-1.0","0.05","40.3655","0.010591","-0.087785"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	002706","2023-07-17","CN","左侧","70.0","11.07","11.86","0.0714","否","2023-07-18","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","11.07","2023-07-25","止损","6","11.0789","11.0611","-0.001599","False","0.0","0.05","10.5165","0.061427","-0.041554"
"	002706","2023-09-21","CN","左侧","70.0","10.59","11.27","0.0642","否","2023-09-22","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","10.59","2023-10-16","止损","11","10.5985","10.5815","-0.001599","False","0.0","0.05","10.0605","0.064212","-0.031161"
"	002706","2024-01-15","CN","右侧","85.0","8.55","8.62","0.0082","否","2024-01-16","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","8.1225","2024-01-18","止损","3","8.5568","8.116","-0.051519","False","-1.0","0.05","8.1225","0.008187","-0.079532"
"	002706","2024-04-25","CN","左侧","70.0","7.39","8.85","0.1976","是","2024-04-26","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","8.27","2024-05-28","时间出场","20","7.3959","8.2634","0.117291","False","2.381597","0.05","7.0205","0.197564","-0.008119"
"	002706","2024-06-05","CN","左侧","70.0","7.87","7.91","0.0051","否","2024-06-06","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","7.4765","2024-06-11","止损","3","7.8763","7.4705","-0.051519","False","-1.0","0.05","7.4765","0.005083","-0.052097"
"	002706","2024-11-28","CN","左侧","70.0","6.75","7.35","0.0889","否","2024-11-29","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","6.75","2024-11-29","止损","1","6.7554","6.7446","-0.001599","False","0.0","0.05","6.4125","0.056296","0.0"
"	002706","2025-01-22","CN","左侧","70.0","7.0","7.75","0.1071","是","2025-01-23","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","7.11","2025-02-13","时间止损","10","7.0056","7.1043","0.01409","False","0.314286","0.05","6.65","0.038571","-0.034286"
"	002706","2025-06-11","CN","左侧","70.0","8.45","9.37","0.1089","是","2025-06-12","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","9.11","2025-07-09","时间出场","20","8.4568","9.1027","0.076383","False","1.56213","0.05","8.0275","0.108876","-0.017751"
"	002706","2025-08-01","CN","右侧","85.0","9.12","12.7","0.3925","是","2025-08-04","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","9.2276","2025-08-05","止损","2","9.1273","9.2202","0.010181","False","0.235965","0.05","8.664","0.099781","-0.010965"
"	002706","2025-09-22","CN","左侧","90.0","12.01","13.09","0.0899","否","2025-09-23","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","12.01","2025-09-23","止损","1","12.0196","12.0004","-0.001599","False","0.0","0.05","11.4095","0.059117","-0.01582"
"	002706","2026-02-24","CN","右侧","90.0","11.73","13.31","0.1347","是","2026-02-25","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","11.1435","2026-03-03","止损","5","11.7394","11.1346","-0.051519","False","-1.0","0.05","11.1435","0.005968","-0.071611"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	002709","2023-07-05","CN","左侧","90.0","41.2","42.31","0.0269","否","2023-07-06","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","39.14","2023-07-14","止损","7","41.233","39.1087","-0.051519","False","-1.0","0.05","39.14","0.026942","-0.061165"
"	002709","2023-10-30","CN","右侧","75.0","28.06","28.98","0.0328","否","2023-10-31","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","28.14","2023-11-13","时间止损","10","28.0824","28.1175","0.001248","False","0.057021","0.05","26.657","0.032787","-0.049893"
"	002709","2024-09-11","CN","右侧","85.0","14.57","20.37","0.3981","是","2024-09-12","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","13.8415","2024-09-13","止损","2","14.5817","13.8304","-0.051519","False","-1.0","0.05","13.8415","0.016472","-0.060398"
"	002709","2024-12-09","CN","左侧","70.0","23.6","23.69","0.0038","否","2024-12-10","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","22.42","2024-12-10","止损","1","23.6189","22.4021","-0.051519","False","-1.0","0.05","22.42","0.003814","-0.054661"
"	002709","2025-03-20","CN","左侧","70.0","19.66","19.77","0.0056","否","2025-03-21","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","18.677","2025-03-31","止损","7","19.6757","18.6621","-0.051519","False","-1.0","0.05","18.677","0.005595","-0.063581"
"	002709","2025-12-03","CN","左侧","70.0","39.75","46.83","0.1781","是","2025-12-04","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","37.7625","2025-12-08","止损","3","39.7818","37.7323","-0.051519","False","-1.0","0.05","37.7625","0.011321","-0.051069"
"	002709","2026-01-22","CN","左侧","70.0","43.62","44.97","0.0309","否","2026-01-23","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","41.439","2026-01-27","止损","3","43.6549","41.4058","-0.051519","False","-1.0","0.05","41.439","0.026364","-0.088492"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	002716","2023-04-20","CN","右侧","90.0","3.33","3.42","0.027","否","2023-04-21","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","3.1635","2023-04-25","止损","3","3.3327","3.161","-0.051519","False","-1.0","0.05","3.1635","0.027027","-0.054054"
"	002716","2023-07-14","CN","右侧","90.0","2.86","3.28","0.1469","是","2023-07-17","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","3.0176","2023-08-01","止损","12","2.8623","3.0152","0.053418","False","1.102098","0.05","2.717","0.146853","-0.003497"
"	002716","2023-08-14","CN","左侧","70.0","2.96","2.99","0.0101","否","2023-08-15","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","2.812","2023-08-23","止损","7","2.9624","2.8098","-0.051519","False","-1.0","0.05","2.812","0.0","-0.050676"
"	002716","2023-11-13","CN","右侧","90.0","2.74","2.92","0.0657","否","2023-11-14","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","2.74","2023-12-11","止损","20","2.7422","2.7378","-0.001599","False","0.0","0.05","2.603","0.065693","-0.00365"
"	002716","2023-12-13","CN","左侧","70.0","2.84","3.09","0.088","否","2023-12-14","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","2.8428","2023-12-19","止损","4","2.8423","2.8405","-0.000614","False","0.019718","0.05","2.698","0.088028","-0.010563"
"	002716","2024-06-12","CN","左侧","70.0","3.45","3.49","0.0116","否","2024-06-13","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","3.2775","2024-06-24","止损","8","3.4528","3.2749","-0.051519","False","-1.0","0.05","3.2775","0.011594","-0.081159"
"	002716","2024-08-19","CN","右侧","75.0","3.1","3.11","0.0032","否","2024-08-20","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","2.945","2024-08-23","止损","4","3.1025","2.9426","-0.051519","False","-1.0","0.05","2.945","0.003226","-0.058065"
"	002716","2024-09-24","CN","右侧","90.0","3.07","3.85","0.2541","是","2024-09-25","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","3.07","2024-09-25","止损","1","3.0725","3.0675","-0.001599","False","0.0","0.05","2.9165","0.068404","-0.006515"
"	002716","2024-11-22","CN","右侧","75.0","3.8","4.42","0.1632","是","2024-11-25","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","3.61","2024-11-25","止损","1","3.803","3.6071","-0.051519","False","-1.0","0.05","3.61","0.018421","-0.073684"
"	002716","2024-12-26","CN","左侧","70.0","3.6","3.65","0.0139","否","2024-12-27","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","3.42","2024-12-31","止损","3","3.6029","3.4173","-0.051519","False","-1.0","0.05","3.42","0.013889","-0.058333"
"	002716","2025-03-07","CN","右侧","85.0","3.79","4.1","0.0818","否","2025-03-10","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","3.78","2025-03-21","时间止损","10","3.793","3.777","-0.004233","False","-0.05277","0.05","3.6005","0.047493","-0.031662"
"	002716","2025-07-10","CN","左侧","70.0","4.15","5.19","0.2506","是","2025-07-11","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","4.15","2025-07-11","止损","1","4.1533","4.1467","-0.001599","False","0.0","0.05","3.9425","0.062651","-0.007229"
"	002716","2025-12-10","CN","右侧","75.0","6.61","8.4","0.2708","是","2025-12-11","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","6.2795","2025-12-15","止损","3","6.6153","6.2745","-0.051519","False","-1.0","0.05","6.2795","0.006051","-0.072617"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	002729","2023-07-03","CN","右侧","90.0","20.91","22.22","0.0626","否","2023-07-04","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","20.91","2023-07-04","止损","1","20.9267","20.8933","-0.001599","False","0.0","0.05","19.8645","0.055476","-0.007174"
"	002729","2023-11-30","CN","左侧","70.0","21.31","23.13","0.0854","否","2023-12-01","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","21.31","2023-12-26","止损","18","21.327","21.293","-0.001599","False","0.0","0.05","20.2445","0.085406","-0.034725"
"	002729","2024-01-08","CN","左侧","70.0","21.35","21.35","0.0","否","2024-01-09","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","20.2825","2024-01-09","止损","1","21.3671","20.2663","-0.051519","False","-1.0","0.05","20.2825","0.0","-0.099766"
"	002729","2024-09-09","CN","左侧","70.0","10.3","14.85","0.4417","是","2024-09-10","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","9.9636","2024-09-18","止损","5","10.3082","9.9556","-0.034207","False","-0.653204","0.05","9.785","0.051456","-0.038835"
"	002729","2024-11-29","CN","左侧","70.0","13.24","14.99","0.1322","是","2024-12-02","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","13.7908","2024-12-17","止损","12","13.2506","13.7798","0.039936","False","0.832024","0.05","12.578","0.132175","-0.010574"
"	002729","2025-03-27","CN","左侧","90.0","13.6","13.64","0.0029","否","2025-03-28","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","12.92","2025-03-31","止损","2","13.6109","12.9097","-0.051519","False","-1.0","0.05","12.92","0.002941","-0.052941"
"	002729","2025-06-10","CN","右侧","90.0","13.38","16.7","0.2481","是","2025-06-11","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","13.86","2025-06-24","时间止损","10","13.3907","13.8489","0.034218","False","0.717489","0.05","12.711","0.038864","-0.018685"
"	002729","2025-12-16","CN","左侧","70.0","15.68","19.33","0.2328","是","2025-12-17","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","15.84","2025-12-30","时间止损","10","15.6925","15.8273","0.008589","False","0.204082","0.05","14.896","0.046556","-0.026148"
"	002729","2026-02-13","CN","左侧","90.0","18.8","20.95","0.1144","是","2026-02-24","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","17.86","2026-03-03","止损","6","18.815","17.8457","-0.051519","False","-1.0","0.05","17.86","0.021277","-0.057447"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	002730","2023-04-07","CN","右侧","90.0","8.9","9.25","0.0393","否","2023-04-10","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","8.51","2023-04-20","止损","9","8.9071","8.5032","-0.045349","False","-0.876404","0.05","8.455","0.039326","-0.050562"
"	002730","2023-05-31","CN","左侧","70.0","9.12","9.9","0.0855","否","2023-06-01","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","8.664","2023-06-09","止损","7","9.1273","8.6571","-0.051519","False","-1.0","0.05","8.664","0.019737","-0.051535"
"	002730","2023-07-17","CN","左侧","70.0","9.65","9.69","0.0041","否","2023-07-18","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","9.1675","2023-07-21","止损","4","9.6577","9.1602","-0.051519","False","-1.0","0.05","9.1675","0.004145","-0.055959"
"	002730","2023-09-11","CN","右侧","100.0","8.89","9.13","0.027","否","2023-09-12","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","8.77","2023-09-25","时间止损","10","8.8971","8.763","-0.015075","False","-0.269966","0.05","8.4455","0.006749","-0.047244"
