"股票代码","信号日期","市场","买点类型","信号总分","买入价","观察期内最高价","观察期内最大涨幅","是否命中目标"
"	600528","2024-11-19","CN","右侧","90.0","8.39","8.63","0.0286","否"
"	600999","2024-11-19","CN","左侧","90.0","19.87","21.54","0.084","否"
"	603759","2024-11-19","CN","左侧","70.0","6.65","8.32","0.2511","是"
"	600893","2024-11-20","CN","左侧","90.0","42.57","42.97","0.0094","否"
"	002385","2024-11-20","CN","左侧","70.0","4.53","4.8","0.0596","否"
"	601975","2024-11-20","CN","左侧","70.0","3.28","3.3","0.0061","否"
"	600900","2024-11-21","CN","左侧","70.0","27.67","29.82","0.0777","否"
"	002155","2024-11-21","CN","右侧","75.0","18.4","22.26","0.2098","是"
"	000089","2024-11-21","CN","左侧","70.0","7.04","7.3","0.0369","否"
"	000558","2024-11-21","CN","左侧","70.0","2.95","5.24","0.7763","是"
"	002415","2024-11-21","CN","左侧","70.0","30.88","32.96","0.0674","否"
"	002518","2024-11-21","CN","左侧","70.0","19.99","20.23","0.012","否"
"	002519","2024-11-21","CN","左侧","70.0","5.96","7.65","0.2836","是"
"	300699","2024-11-21","CN","左侧","70.0","35.35","36.2","0.024","否"
"	603520","2024-11-22","CN","右侧","90.0","9.6","11.35","0.1823","是"
"	002320","2024-11-22","CN","左侧","75.0","5.81","7.41","0.2754","是"
"	601869","2024-11-22","CN","左侧","75.0","28.01","31.05","0.1085","是"
"	000070","2024-11-22","CN","左侧","70.0","5.5","6.27","0.14","是"
"	002153","2024-11-22","CN","左侧","70.0","7.48","8.67","0.1591","是"
"	601330","2024-11-22","CN","左侧","70.0","6.36","6.84","0.0755","否"
"	601615","2024-11-22","CN","左侧","70.0","12.58","15.13","0.2027","是"
"	603800","2024-11-22","CN","左侧","70.0","22.39","28.55","0.2751","是"
"	600376","2024-11-25","CN","左侧","90.0","2.77","3.22","0.1625","是"
"	601669","2024-11-25","CN","左侧","90.0","5.52","5.68","0.029","否"
"	002173","2024-11-25","CN","左侧","70.0","8.4","12.41","0.4774","是"
"	601778","2024-11-25","CN","左侧","70.0","2.91","3.24","0.1134","是"
"	000767","2024-11-26","CN","左侧","70.0","2.61","2.94","0.1264","是"
"	000977","2024-11-26","CN","左侧","70.0","45.03","54.23","0.2043","是"
"	002364","2024-11-26","CN","左侧","70.0","7.18","9.78","0.3621","是"
"	600875","2024-11-26","CN","左侧","70.0","14.98","15.8","0.0547","否"
"	603738","2024-11-26","CN","左侧","70.0","15.38","17.27","0.1229","是"
"	002431","2024-11-26","CN","左侧","70.0","2.17","2.92","0.3456","是"
"	601868","2024-11-26","CN","左侧","70.0","2.3","2.46","0.0696","否"
"	603519","2024-11-26","CN","左侧","70.0","12.22","15.96","0.3061","是"
"	002156","2024-11-28","CN","左侧","70.0","29.27","32.7","0.1172","是"
"	002625","2024-11-28","CN","左侧","70.0","39.33","45.88","0.1665","是"
"	301008","2024-11-28","CN","左侧","70.0","20.18","22.72","0.1259","是"
"	600998","2024-11-28","CN","左侧","70.0","5.28","5.64","0.0682","否"
"	603629","2024-11-28","CN","左侧","70.0","16.56","23.6","0.4251","是"
"	688777","2024-11-28","CN","左侧","70.0","46.3","53.28","0.1508","是"
"	000001","2024-11-29","CN","左侧","75.0","11.39","12.02","0.0553","否"
"	300750","2024-12-02","CN","左侧","70.0","261.0","281.5","0.0785","否"
"	600343","2024-12-02","CN","左侧","70.0","11.21","11.8","0.0526","否"
"	688291","2024-12-02","CN","左侧","70.0","21.3","22.69","0.0653","否"
"	603659","2024-12-03","CN","左侧","90.0","18.96","19.4","0.0232","否"
"	002728","2024-12-03","CN","左侧","70.0","9.29","9.95","0.071","否"
"	000997","2024-12-05","CN","左侧","70.0","20.66","22.47","0.0876","否"
"	002709","2024-12-09","CN","左侧","70.0","23.6","23.69","0.0038","否"
"	002241","2024-12-09","CN","左侧","90.0","26.79","29.1","0.0862","否"
"	002078","2024-12-09","CN","左侧","70.0","14.7","15.24","0.0367","否"
"	002202","2024-12-09","CN","左侧","70.0","11.18","11.28","0.0089","否"
"	688114","2024-12-10","CN","右侧","100.0","53.6","55.8","0.041","否"
"	603486","2024-12-10","CN","右侧","90.0","51.48","53.0","0.0295","否"
"	000983","2024-12-11","CN","右侧","85.0","8.5","8.53","0.0035","否"
"	300398","2024-12-11","CN","左侧","70.0","17.92","18.02","0.0056","否"
"	002335","2024-12-12","CN","右侧","85.0","24.8","32.34","0.304","是"
"	600285","2024-12-16","CN","左侧","70.0","21.44","23.46","0.0942","否"
"	600570","2024-12-16","CN","左侧","70.0","29.89","30.37","0.0161","否"
"	300169","2024-12-16","CN","左侧","70.0","9.27","9.42","0.0162","否"
"	600353","2024-12-16","CN","左侧","70.0","8.09","8.35","0.0321","否"
"	600660","2024-12-17","CN","右侧","90.0","58.82","63.19","0.0743","否"
"	002294","2024-12-18","CN","左侧","90.0","32.7","32.9","0.0061","否"
"	300223","2024-12-18","CN","右侧","85.0","71.8","77.34","0.0772","否"
"	000938","2024-12-18","CN","右侧","75.0","25.53","30.88","0.2096","是"
"	002135","2024-12-18","CN","左侧","70.0","4.65","4.7","0.0108","否"
"	603601","2024-12-18","CN","左侧","70.0","3.57","3.67","0.028","否"
"	603918","2024-12-18","CN","左侧","70.0","14.42","15.0","0.0402","否"
"	601975","2024-12-19","CN","左侧","75.0","3.1","3.39","0.0935","否"
"	603496","2024-12-19","CN","右侧","75.0","25.6","27.93","0.091","否"
"	002557","2024-12-20","CN","右侧","85.0","30.85","32.0","0.0373","否"
"	600893","2024-12-20","CN","左侧","90.0","39.99","42.88","0.0723","否"
"	000537","2024-12-20","CN","右侧","75.0","9.5","9.6","0.0105","否"
"	000547","2024-12-20","CN","左侧","70.0","7.85","7.88","0.0038","否"
"	601636","2024-12-20","CN","左侧","70.0","5.98","6.04","0.01","否"
"	000601","2024-12-24","CN","左侧","70.0","4.24","4.26","0.0047","否"
"	600838","2024-12-24","CN","左侧","70.0","9.11","10.7","0.1745","是"
"	601778","2024-12-24","CN","左侧","70.0","2.94","2.98","0.0136","否"
"	603256","2024-12-24","CN","左侧","70.0","9.01","9.2","0.0211","否"
"	002171","2024-12-25","CN","左侧","70.0","8.73","9.22","0.0561","否"
"	002271","2024-12-25","CN","右侧","85.0","13.58","14.05","0.0346","否"
"	002100","2024-12-25","CN","左侧","70.0","6.62","6.87","0.0378","否"
"	002131","2024-12-25","CN","左侧","70.0","3.37","4.43","0.3145","是"
"	601888","2024-12-25","CN","左侧","70.0","69.2","69.6","0.0058","否"
"	601330","2024-12-26","CN","右侧","85.0","6.69","6.75","0.009","否"
"	000709","2024-12-26","CN","左侧","70.0","2.23","2.29","0.0269","否"
"	002230","2024-12-26","CN","左侧","70.0","50.62","51.24","0.0122","否"
"	603297","2024-12-26","CN","左侧","70.0","91.99","100.31","0.0904","否"
"	600584","2024-12-27","CN","右侧","90.0","41.5","43.48","0.0477","否"
"	002050","2024-12-30","CN","左侧","75.0","24.31","33.59","0.3817","是"
"	002373","2024-12-30","CN","左侧","70.0","10.62","11.0","0.0358","否"
"	300699","2024-12-31","CN","右侧","90.0","34.35","34.6","0.0073","否"
"	002320","2024-12-31","CN","左侧","75.0","6.55","6.55","0.0","否"
"	002603","2025-01-06","CN","右侧","85.0","17.45","17.54","0.0052","否"
"	002728","2025-01-07","CN","右侧","75.0","9.23","9.66","0.0466","否"
"	603337","2025-01-09","CN","左侧","70.0","29.0","35.5","0.2241","是"
"	002371","2025-01-10","CN","左侧","75.0","377.95","428.7","0.1343","是"
"	600988","2025-01-13","CN","右侧","75.0","16.62","20.98","0.2623","是"
"	603380","2025-01-15","CN","左侧","70.0","23.34","27.75","0.1889","是"
"	002956","2025-01-16","CN","左侧","70.0","16.06","17.75","0.1052","是"
"	603599","2025-01-17","CN","右侧","75.0","12.06","12.18","0.01","否"
"	601869","2025-01-17","CN","左侧","70.0","30.48","42.74","0.4022","是"
"	600498","2025-01-20","CN","左侧","70.0","19.38","29.33","0.5134","是"
"	000089","2025-01-20","CN","右侧","75.0","7.04","7.14","0.0142","否"
"	300750","2025-01-20","CN","右侧","75.0","268.5","276.88","0.0312","否"
"	002241","2025-01-21","CN","右侧","85.0","27.3","30.59","0.1205","是"
"	301008","2025-01-22","CN","左侧","75.0","19.43","23.5","0.2095","是"
"	601138","2025-01-22","CN","右侧","85.0","23.81","24.24","0.0181","否"
"	603629","2025-01-22","CN","左侧","70.0","22.13","30.71","0.3877","是"
"	603933","2025-01-22","CN","右侧","100.0","16.39","18.4","0.1226","是"
"	002969","2025-01-23","CN","左侧","75.0","3.2","3.52","0.1","否"
"	603256","2025-01-23","CN","左侧","75.0","8.7","10.16","0.1678","是"
"	000558","2025-01-24","CN","左侧","70.0","3.26","4.08","0.2515","是"
"	002230","2025-01-27","CN","右侧","100.0","53.0","59.37","0.1202","是"
"	002173","2025-01-27","CN","左侧","70.0","8.33","11.28","0.3541","是"
"	603800","2025-01-27","CN","右侧","75.0","26.19","35.63","0.3604","是"
"	603707","2025-02-05","CN","右侧","90.0","13.34","14.61","0.0952","否"
"	002549","2025-02-05","CN","右侧","85.0","6.33","6.72","0.0616","否"
"	600343","2025-02-05","CN","右侧","85.0","10.68","11.44","0.0712","否"
"	002518","2025-02-05","CN","左侧","70.0","22.75","30.34","0.3336","是"
"	603005","2025-02-05","CN","左侧","70.0","28.3","38.2","0.3498","是"
"	002415","2025-02-06","CN","右侧","90.0","30.37","33.76","0.1116","是"
"	600089","2025-02-07","CN","右侧","85.0","12.4","12.55","0.0121","否"
"	603659","2025-02-11","CN","右侧","90.0","15.1","18.45","0.2219","是"
"	300699","2025-02-11","CN","左侧","75.0","31.89","34.56","0.0837","否"
"	300048","2025-02-13","CN","右侧","90.0","5.03","5.48","0.0895","否"
"	002100","2025-02-13","CN","右侧","85.0","6.27","6.29","0.0032","否"
"	600893","2025-02-13","CN","右侧","85.0","39.0","39.3","0.0077","否"
"	601888","2025-02-13","CN","右侧","75.0","61.8","63.8","0.0324","否"
"	002078","2025-02-13","CN","左侧","70.0","14.26","14.68","0.0295","否"
"	600436","2025-02-14","CN","右侧","90.0","209.65","210.65","0.0048","否"
"	002385","2025-02-18","CN","右侧","90.0","4.13","4.55","0.1017","是"
"	601609","2025-02-20","CN","右侧","75.0","6.18","6.7","0.0841","否"
"	603068","2025-02-20","CN","左侧","70.0","38.0","40.8","0.0737","否"
"	002025","2025-02-21","CN","右侧","85.0","48.23","62.9","0.3042","是"
"	000735","2025-02-24","CN","右侧","85.0","6.18","6.81","0.1019","是"
"	600528","2025-02-24","CN","右侧","85.0","7.8","8.12","0.041","否"
"	601669","2025-02-24","CN","右侧","85.0","5.08","5.14","0.0118","否"
"	002506","2025-02-25","CN","右侧","75.0","2.61","2.74","0.0498","否"
"	603103","2025-02-25","CN","左侧","70.0","14.25","14.39","0.0098","否"
"	603228","2025-02-26","CN","左侧","70.0","37.85","41.6","0.0991","否"
"	600999","2025-02-27","CN","右侧","75.0","18.65","18.84","0.0102","否"
"	002156","2025-03-03","CN","左侧","70.0","28.02","29.55","0.0546","否"
"	002309","2025-03-04","CN","右侧","90.0","2.39","2.77","0.159","是"
"	002603","2025-03-04","CN","左侧","70.0","14.17","15.15","0.0692","否"
"	002959","2025-03-04","CN","左侧","70.0","42.31","46.0","0.0872","否"
"	000558","2025-03-04","CN","左侧","70.0","3.28","4.13","0.2591","是"
"	002131","2025-03-04","CN","左侧","70.0","3.94","4.66","0.1827","是"
"	002294","2025-03-04","CN","左侧","70.0","29.68","33.99","0.1452","是"
"	300169","2025-03-04","CN","左侧","70.0","7.25","8.09","0.1159","是"
"	603337","2025-03-04","CN","左侧","70.0","31.08","33.26","0.0701","否"
"	600875","2025-03-05","CN","左侧","70.0","15.02","16.07","0.0699","否"
"	688498","2025-03-05","CN","左侧","70.0","131.0","137.11","0.0466","否"
"	002310","2025-03-05","CN","右侧","85.0","1.83","2.25","0.2295","是"
"	601330","2025-03-07","CN","左侧","75.0","6.32","7.31","0.1566","是"
"	600089","2025-03-10","CN","左侧","75.0","12.14","12.86","0.0593","否"
"	600570","2025-03-10","CN","左侧","70.0","30.44","31.9","0.048","否"
"	601868","2025-03-10","CN","左侧","75.0","2.28","2.35","0.0307","否"
"	688777","2025-03-10","CN","左侧","70.0","57.18","59.07","0.0331","否"
"	600998","2025-03-11","CN","左侧","70.0","5.05","5.21","0.0317","否"
"	603599","2025-03-11","CN","右侧","85.0","12.09","12.93","0.0695","否"
"	000938","2025-03-11","CN","左侧","70.0","29.38","30.36","0.0334","否"
"	600307","2025-03-11","CN","左侧","70.0","1.54","1.57","0.0195","否"
"	605006","2025-03-11","CN","左侧","70.0","6.54","6.77","0.0352","否"
"	601636","2025-03-12","CN","左侧","75.0","5.76","6.15","0.0677","否"
"	603297","2025-03-12","CN","右侧","75.0","105.03","105.03","0.0","否"
"	002241","2025-03-12","CN","左侧","70.0","27.73","28.28","0.0198","否"
"	603005","2025-03-12","CN","左侧","70.0","33.7","33.7","0.0","否"
"	600285","2025-03-13","CN","左侧","70.0","20.9","23.1","0.1053","是"
"	000537","2025-03-13","CN","右侧","75.0","8.49","8.8","0.0365","否"
"	601231","2025-03-13","CN","左侧","75.0","17.09","17.65","0.0328","否"
"	000001","2025-03-14","CN","右侧","90.0","11.63","11.67","0.0034","否"
"	600000","2025-03-14","CN","右侧","75.0","10.55","10.72","0.0161","否"
"	600988","2025-03-14","CN","右侧","75.0","19.68","27.7","0.4075","是"
"	601778","2025-03-14","CN","右侧","75.0","2.81","2.94","0.0463","否"
"	002431","2025-03-17","CN","右侧","75.0","2.13","2.2","0.0329","否"
"	002371","2025-03-17","CN","左侧","70.0","439.0","469.33","0.0691","否"
"	601975","2025-03-18","CN","右侧","90.0","3.14","3.18","0.0127","否"
"	000983","2025-03-18","CN","左侧","75.0","6.98","7.24","0.0372","否"
"	600353","2025-03-18","CN","左侧","70.0","8.19","10.2","0.2454","是"
"	601869","2025-03-18","CN","左侧","70.0","37.3","37.38","0.0021","否"
"	002364","2025-03-19","CN","左侧","70.0","16.78","16.95","0.0101","否"
"	600660","2025-03-19","CN","右侧","100.0","57.45","59.49","0.0355","否"
"	300223","2025-03-19","CN","左侧","90.0","77.63","78.45","0.0106","否"
"	300398","2025-03-19","CN","左侧","70.0","16.25","21.0","0.2923","是"
"	600838","2025-03-19","CN","左侧","70.0","8.6","8.84","0.0279","否"
"	002709","2025-03-20","CN","左侧","70.0","19.66","19.77","0.0056","否"
"	603520","2025-03-20","CN","左侧","70.0","8.52","9.05","0.0622","否"
"	600703","2025-03-20","CN","左侧","70.0","12.56","12.64","0.0064","否"
"	603933","2025-03-20","CN","右侧","90.0","17.35","17.35","0.0","否"
"	603859","2025-03-20","CN","左侧","75.0","34.7","34.8","0.0029","否"
"	002728","2025-03-21","CN","右侧","100.0","8.15","8.43","0.0344","否"
"	600550","2025-03-21","CN","右侧","100.0","8.19","9.24","0.1282","是"
"	600436","2025-03-21","CN","右侧","90.0","206.07","210.85","0.0232","否"
"	002759","2025-03-21","CN","左侧","75.0","8.28","8.37","0.0109","否"
"	603527","2025-03-21","CN","左侧","75.0","9.93","10.99","0.1067","是"
"	603800","2025-03-21","CN","左侧","70.0","32.0","35.1","0.0969","否"
"	002624","2025-03-24","CN","左侧","75.0","11.2","12.5","0.1161","是"
"	600619","2025-03-24","CN","左侧","75.0","12.05","14.72","0.2216","是"
"	002402","2025-03-24","CN","左侧","70.0","20.77","21.07","0.0144","否"
"	002415","2025-03-24","CN","左侧","70.0","31.41","31.5","0.0029","否"
"	002557","2025-03-25","CN","左侧","75.0","26.57","28.1","0.0576","否"
"	002135","2025-03-25","CN","右侧","85.0","4.5","4.63","0.0289","否"
"	601179","2025-03-25","CN","右侧","75.0","6.9","6.91","0.0014","否"
"	688114","2025-03-26","CN","左侧","70.0","79.67","83.9","0.0531","否"
"	002153","2025-03-26","CN","右侧","75.0","8.1","9.83","0.2136","是"
"	002940","2025-03-26","CN","右侧","75.0","13.49","14.85","0.1008","是"
"	300699","2025-03-26","CN","左侧","70.0","32.38","32.69","0.0096","否"
"	601888","2025-03-26","CN","左侧","70.0","62.9","73.46","0.1679","是"
"	002956","2025-03-27","CN","左侧","90.0","16.12","19.88","0.2333","是"
"	002173","2025-03-27","CN","左侧","70.0","9.38","10.33","0.1013","是"
"	002335","2025-03-28","CN","左侧","70.0","42.63","44.79","0.0507","否"
"	002518","2025-03-28","CN","左侧","90.0","25.8","26.0","0.0078","否"
"	000636","2025-03-28","CN","左侧","70.0","14.5","14.59","0.0062","否"
"	601012","2025-03-28","CN","左侧","70.0","16.82","16.83","0.0006","否"
"	002611","2025-04-01","CN","左侧","70.0","11.83","13.2","0.1158","是"
"	603228","2025-04-01","CN","左侧","70.0","34.01","35.12","0.0326","否"
"	000709","2025-04-02","CN","左侧","70.0","2.23","2.27","0.0179","否"
"	601615","2025-04-02","CN","左侧","70.0","10.83","11.15","0.0295","否"
"	603519","2025-04-02","CN","左侧","70.0","12.2","12.57","0.0303","否"
"	603629","2025-04-02","CN","左侧","70.0","27.0","28.08","0.04","否"
"	688183","2025-04-02","CN","左侧","75.0","28.51","30.25","0.061","否"
"	000089","2025-04-03","CN","右侧","90.0","6.68","6.94","0.0389","否"
"	601609","2025-04-03","CN","左侧","70.0","5.9","6.8","0.1525","是"
"	603103","2025-04-08","CN","右侧","85.0","13.79","17.1","0.24","是"
"	000735","2025-04-14","CN","右侧","100.0","6.79","6.8","0.0015","否"
"	600528","2025-04-15","CN","左侧","70.0","7.87","8.09","0.028","否"
"	002100","2025-04-17","CN","左侧","70.0","6.37","6.58","0.033","否"
"	600875","2025-04-18","CN","左侧","70.0","15.29","16.63","0.0876","否"
"	300169","2025-04-18","CN","右侧","100.0","7.1","8.36","0.1775","是"
"	002310","2025-04-18","CN","左侧","70.0","2.0","2.22","0.11","是"
"	603918","2025-04-21","CN","右侧","75.0","16.65","19.42","0.1664","是"
"	603067","2025-04-22","CN","右侧","85.0","20.5","23.54","0.1483","是"
"	600353","2025-04-22","CN","左侧","70.0","8.36","9.97","0.1926","是"
"	603933","2025-04-22","CN","右侧","70.0","16.21","16.51","0.0185","否"
"	000670","2025-04-23","CN","右侧","100.0","6.78","7.56","0.115","是"
"	688291","2025-04-23","CN","右侧","100.0","21.44","23.85","0.1124","是"
"	000997","2025-04-24","CN","左侧","90.0","27.4","32.2","0.1752","是"
"	002385","2025-04-24","CN","左侧","70.0","4.1","4.21","0.0268","否"
"	600343","2025-04-24","CN","左侧","70.0","11.13","14.37","0.2911","是"
"	600436","2025-04-24","CN","左侧","70.0","205.01","211.56","0.0319","否"
"	002202","2025-04-28","CN","右侧","85.0","8.9","9.53","0.0708","否"
"	002549","2025-04-28","CN","左侧","70.0","8.34","11.62","0.3933","是"
"	000721","2025-04-29","CN","左侧","70.0","8.85","9.3","0.0508","否"
"	000767","2025-04-29","CN","右侧","90.0","2.7","3.6","0.3333","是"
"	600998","2025-04-29","CN","右侧","100.0","5.24","5.45","0.0401","否"
"	002155","2025-04-29","CN","左侧","90.0","22.2","24.2","0.0901","否"
"	600893","2025-04-30","CN","左侧","70.0","32.99","36.71","0.1128","是"
"	601869","2025-05-06","CN","右侧","100.0","34.92","37.21","0.0656","否"
"	603629","2025-05-07","CN","右侧","90.0","24.55","25.68","0.046","否"
"	603599","2025-05-07","CN","左侧","70.0","10.92","12.6","0.1538","是"
"	600900","2025-05-08","CN","左侧","70.0","29.3","31.06","0.0601","否"
"	601330","2025-05-08","CN","左侧","70.0","7.16","7.54","0.0531","否"
"	603019","2025-05-09","CN","左侧","70.0","64.78","73.11","0.1286","是"
"	601669","2025-05-09","CN","左侧","70.0","4.8","4.98","0.0375","否"
"	002171","2025-05-12","CN","右侧","85.0","9.07","9.32","0.0276","否"
"	601012","2025-05-12","CN","右侧","90.0","15.64","16.13","0.0313","否"
"	600376","2025-05-13","CN","左侧","70.0","2.38","2.52","0.0588","否"
"	600838","2025-05-13","CN","左侧","70.0","8.36","8.89","0.0634","否"
"	600999","2025-05-14","CN","右侧","85.0","17.2","17.25","0.0029","否"
"	601975","2025-05-14","CN","右侧","85.0","2.88","2.89","0.0035","否"
"	300398","2025-05-14","CN","左侧","75.0","19.86","21.6","0.0876","否"
"	003007","2025-05-15","CN","右侧","100.0","28.89","31.58","0.0931","否"
"	603103","2025-05-16","CN","左侧","70.0","15.16","16.83","0.1102","是"
"	603759","2025-05-16","CN","左侧","70.0","7.88","8.11","0.0292","否"
"	002335","2025-05-19","CN","左侧","70.0","39.75","44.88","0.1291","是"
"	603659","2025-05-19","CN","左侧","70.0","17.21","17.8","0.0343","否"
"	002078","2025-05-19","CN","左侧","70.0","14.15","14.44","0.0205","否"
"	002402","2025-05-20","CN","左侧","70.0","19.12","20.23","0.0581","否"
"	002625","2025-05-21","CN","左侧","70.0","41.38","45.66","0.1034","是"
"	600176","2025-05-21","CN","左侧","75.0","11.87","11.92","0.0042","否"
"	601609","2025-05-21","CN","左侧","75.0","6.52","7.15","0.0966","否"
"	600570","2025-05-22","CN","左侧","70.0","26.15","31.7","0.2122","是"
"	300169","2025-05-22","CN","左侧","90.0","7.08","9.59","0.3545","是"
"	002131","2025-05-22","CN","左侧","70.0","3.66","3.8","0.0383","否"
"	603496","2025-05-22","CN","左侧","70.0","25.31","26.54","0.0486","否"
"	603859","2025-05-22","CN","左侧","75.0","29.01","30.43","0.0489","否"
"	002506","2025-05-23","CN","左侧","75.0","2.2","2.62","0.1909","是"
"	002241","2025-05-23","CN","左侧","75.0","20.55","23.85","0.1606","是"
"	601231","2025-05-23","CN","左侧","75.0","13.47","15.52","0.1522","是"
"	000558","2025-05-23","CN","左侧","70.0","3.88","4.99","0.2861","是"
"	688114","2025-05-26","CN","左侧","90.0","73.6","73.96","0.0049","否"
"	000636","2025-05-26","CN","左侧","70.0","13.33","13.57","0.018","否"
"	002320","2025-05-26","CN","左侧","70.0","5.9","6.35","0.0763","否"
"	603005","2025-05-26","CN","左侧","70.0","27.07","28.35","0.0473","否"
"	603918","2025-05-26","CN","左侧","70.0","16.54","19.95","0.2062","是"
"	002230","2025-05-27","CN","左侧","70.0","45.83","49.07","0.0707","否"
"	002518","2025-05-27","CN","左侧","70.0","21.98","22.88","0.0409","否"
"	000977","2025-05-28","CN","左侧","70.0","48.59","53.05","0.0918","否"
"	601179","2025-05-28","CN","右侧","75.0","6.37","6.37","0.0","否"
"	002050","2025-05-28","CN","左侧","70.0","25.65","27.25","0.0624","否"
"	002100","2025-05-28","CN","左侧","70.0","6.29","6.56","0.0429","否"
"	002385","2025-05-28","CN","左侧","70.0","4.02","4.14","0.0299","否"
"	600436","2025-05-28","CN","左侧","70.0","203.0","205.2","0.0108","否"
"	600988","2025-05-28","CN","左侧","70.0","26.02","29.82","0.146","是"
"	601868","2025-05-28","CN","左侧","70.0","2.23","2.26","0.0135","否"
"	002557","2025-05-30","CN","左侧","90.0","22.98","24.31","0.0579","否"
"	600660","2025-05-30","CN","左侧","75.0","57.97","59.16","0.0205","否"
"	600528","2025-05-30","CN","左侧","70.0","7.32","7.44","0.0164","否"
"	603800","2025-05-30","CN","左侧","70.0","22.88","27.69","0.2102","是"
"	688291","2025-05-30","CN","左侧","70.0","22.2","36.91","0.6626","是"
"	603067","2025-06-03","CN","左侧","75.0","22.29","24.46","0.0974","否"
"	002153","2025-06-04","CN","左侧","90.0","8.13","9.91","0.2189","是"
"	000997","2025-06-05","CN","左侧","75.0","30.17","33.43","0.1081","是"
"	002135","2025-06-05","CN","左侧","70.0","4.25","4.33","0.0188","否"
"	600343","2025-06-05","CN","左侧","70.0","11.84","12.9","0.0895","否"
"	000735","2025-06-06","CN","右侧","85.0","5.95","6.35","0.0672","否"
"	603068","2025-06-06","CN","右侧","85.0","34.56","35.81","0.0362","否"
"	000547","2025-06-06","CN","左侧","75.0","7.45","8.48","0.1383","是"
"	600307","2025-06-06","CN","左侧","70.0","1.39","1.54","0.1079","是"
"	600875","2025-06-09","CN","右侧","85.0","16.65","17.04","0.0234","否"
"	002202","2025-06-09","CN","右侧","90.0","9.47","10.54","0.113","是"
"	600893","2025-06-09","CN","右侧","70.0","35.62","38.88","0.0915","否"
"	000670","2025-06-11","CN","左侧","70.0","6.79","8.55","0.2592","是"
"	000721","2025-06-11","CN","右侧","90.0","9.06","9.11","0.0055","否"
"	300699","2025-06-11","CN","左侧","70.0","30.82","32.0","0.0383","否"
"	002959","2025-06-12","CN","左侧","70.0","47.1","48.28","0.0251","否"
"	603738","2025-06-12","CN","右侧","90.0","13.8","14.82","0.0739","否"
"	002549","2025-06-12","CN","左侧","75.0","9.42","13.7","0.4544","是"
"	600900","2025-06-13","CN","右侧","75.0","30.55","31.19","0.0209","否"
"	002759","2025-06-13","CN","右侧","100.0","8.02","11.99","0.495","是"
"	601975","2025-06-13","CN","右侧","85.0","2.8","3.47","0.2393","是"
"	603601","2025-06-13","CN","右侧","85.0","3.6","5.93","0.6472","是"
"	002413","2025-06-13","CN","右侧","75.0","5.08","6.39","0.2579","是"
"	002364","2025-06-16","CN","左侧","70.0","15.13","16.03","0.0595","否"
"	601615","2025-06-16","CN","右侧","85.0","10.59","11.99","0.1322","是"
"	601869","2025-06-16","CN","右侧","75.0","34.92","41.1","0.177","是"
"	600550","2025-06-16","CN","左侧","70.0","8.48","9.24","0.0896","否"
"	603527","2025-06-16","CN","左侧","70.0","9.98","11.88","0.1904","是"
"	601778","2025-06-17","CN","右侧","85.0","2.74","3.47","0.2664","是"
"	603520","2025-06-18","CN","左侧","70.0","9.64","10.38","0.0768","否"
"	603599","2025-06-19","CN","左侧","90.0","10.9","11.08","0.0165","否"
"	002371","2025-06-19","CN","右侧","75.0","420.59","448.5","0.0664","否"
"	600105","2025-06-20","CN","左侧","90.0","7.41","9.32","0.2578","是"
"	601609","2025-06-20","CN","左侧","90.0","6.41","8.87","0.3838","是"
"	000089","2025-06-20","CN","左侧","75.0","6.93","7.18","0.0361","否"
"	603933","2025-06-20","CN","右侧","100.0","15.11","17.58","0.1635","是"
"	002156","2025-06-23","CN","右侧","85.0","24.42","26.66","0.0917","否"
"	002335","2025-06-23","CN","左侧","70.0","39.53","44.4","0.1232","是"
"	603380","2025-06-23","CN","右侧","85.0","24.02","30.97","0.2893","是"
"	002728","2025-06-23","CN","左侧","70.0","8.41","9.61","0.1427","是"
"	600584","2025-06-24","CN","右侧","75.0","32.97","34.52","0.047","否"
"	603759","2025-06-25","CN","右侧","100.0","8.03","9.45","0.1768","是"
"	300750","2025-06-25","CN","右侧","75.0","255.88","290.75","0.1363","是"
"	603297","2025-06-25","CN","右侧","75.0","85.28","91.5","0.0729","否"
"	002310","2025-06-25","CN","左侧","70.0","2.15","2.27","0.0558","否"
"	603859","2025-06-25","CN","右侧","75.0","29.6","38.0","0.2838","是"
"	600089","2025-06-27","CN","右侧","100.0","11.91","15.52","0.3031","是"
"	600176","2025-06-27","CN","左侧","90.0","11.22","13.18","0.1747","是"
"	002025","2025-06-30","CN","右侧","90.0","51.56","53.51","0.0378","否"
"	600619","2025-06-30","CN","右侧","85.0","11.3","17.36","0.5363","是"
"	605006","2025-06-30","CN","左侧","70.0","6.69","9.55","0.4275","是"
"	000767","2025-07-01","CN","右侧","85.0","2.98","3.52","0.1812","是"
"	300398","2025-07-01","CN","右侧","90.0","19.8","20.54","0.0374","否"
"	002050","2025-07-01","CN","左侧","70.0","26.03","28.3","0.0872","否"
"	600376","2025-07-02","CN","右侧","90.0","2.48","3.04","0.2258","是"
"	002624","2025-07-02","CN","左侧","75.0","14.78","15.69","0.0616","否"
"	003007","2025-07-02","CN","左侧","70.0","29.48","43.3","0.4688","是"
"	600285","2025-07-03","CN","右侧","85.0","23.97","24.18","0.0088","否"
